86.10361039175372 59.24910322366118
83.82719778748562 89.80550792782968
79.70639110329519 57.41075941954846
58.84370445613358 67.88372059020513
63.64220841268518 61.15922098240532
70.93200391616358 86.27062530422738
55.489752353521965 63.7912359932502
93.86768481016446 85.68803323333296
72.45669822677542 51.23543430713688
95.53894498208228 82.31636083563147
73.58619468859752 67.15208457878192
105.26271380273833 70.469749673421
82.9801684787561 69.40994959228489
69.04649568279575 78.4626561249212
50.446294151564814 53.75885177386098
68.71168072590588 65.5734501596638
50.725806946766 48.42088687813569
87.12419062054289 77.94111697378784
82.08991100416134 59.47276044582286
82.43212146246506 71.6659541536068
