4.894566469370924 125.89481829779612 2
-122.7988438908728 13.850127461048459 2
-61.01420220627506 107.82764044382887 2
56.21261125195173 104.84994763703514 2
64.75460768619831 87.61695538211644 2
114.45387054732925 27.067609441929562 2
-70.65124428793283 67.92024241626392 2
-72.36252073425882 2.042078593837246 2
21.74586317166365 65.25459786602673 2
-2.235823636289698 33.181543451768086 2
72.71093633817246 69.52213875535352 2
-9.818265567754175 78.32807970218585 2
-10.003143947937108 102.42151221382673 2
25.041524917151065 25.779809850659383 2
-44.09785001963956 123.52690033340119 2
-66.53845238229094 76.0530004401608 2
47.723997503495525 84.1529421921983 2
37.950762311130546 215.58002947376556 2
-10.706473503824085 177.80123598223932 2
2.9598632344110296 80.43857467935999 2
25.604967953799992 81.42905568982223 2
13.982550481658103 51.782443620240095 2
33.066691341821866 83.32085753249801 2
22.894552044017818 160.91027668854034 2
-36.10625471804312 150.62451657311786 2
-34.85558439790604 36.430222784074246 2
73.53705718101048 108.67204001351168 2
60.12337960484728 34.164214755701856 2
51.314729700202044 95.40314477636336 2
-1.6080343432392503 87.58993109669557 2
-93.71989466763503 137.913332568099 2
-31.051634288411194 96.79049335271506 2
-15.64510245798115 100.12780278247732 2
-12.420666786344217 126.625428941114 2
107.78747739653089 137.47245451998293 2
59.65973565414411 64.26646680094578 2
76.66091613010131 115.8341903312667 2
83.16292869537078 156.3219794186807 2
-101.20945991155213 161.50167908471838 2
21.17380918424746 69.01057365434208 2
-31.42396533361635 134.07522071193938 2
-2.3524514627502278 106.06769641359111 2
50.056319572395175 23.251583719960024 2
54.979780059770754 -2.028573927487386 2
-38.4085493586168 120.23559622664612 2
18.195049820556545 -10.929717243938924 2
90.34983069110288 81.35426142404987 2
18.728466085307623 79.87634862756572 2
54.13578578842588 70.13997675324903 2
11.87044416062223 139.37494207857884 2
